,Empresa_1,Empresa_2,Empresa_3,Empresa_4,Empresa_5,Empresa_6
2024-08-12,1462954.0974251407,1942980.608076093,157064.2846086809,7692.568924731184,6528.605999999999,167746.2022056834
2024-08-13,1437535.3233914697,1693678.5288317548,166631.9117315692,6450.168225238815,6429.874499999999,214029.32649886628
2024-08-14,1478607.77829086,1588477.933786094,160436.1480416476,9526.664357682617,6776.6475,255751.984632014
2024-08-15,978136.1890936977,1475678.39396492,147790.4724372194,9381.350959390336,1331.904,139565.30873719882
2024-08-16,1001721.547515421,1331963.3866679945,171993.35040184608,9438.162668680767,7249.2945,183275.14455436217
2024-08-17,844324.274091026,1288904.2776823612,180458.96256546976,11586.173360160967,2353.239,182789.63214242982
2024-08-18,717557.2788362881,1310440.930281852,161640.00446779942,7347.581525762883,4187.1375,132808.87332866463
2024-08-19,1007893.1864197972,1369242.770923207,159878.81874624838,8141.338250874563,8149.890000000001,155141.88658857514
2024-08-20,1346964.9744394284,1276945.0818710974,148713.8872661126,5530.879780042253,8729.952000000001,247581.09763141538
2024-08-21,1319683.6800323124,1139222.4108102403,167840.87178327327,7681.300213823969,15228.349500000002,257159.78778923835
2024-08-22,827621.7027724612,1181632.733034671,98354.55024481173,5013.598756837395,5081.811,122144.66970796564
2024-08-23,809287.3774785631,1137377.958446627,79564.71467627687,3711.69362745098,7683.921,161591.3626183708
2024-08-24,761762.2084276048,1079192.063056564,90343.47311145964,5270.353330063756,8270.986499999999,143043.18718896367
2024-08-25,723178.9021262574,1063334.543050852,82099.27255724423,5828.84314440611,7860.447,158006.7151087123
2024-08-26,811629.9526000093,1140753.5956087934,74605.1730216242,6170.952143913258,6637.511999999999,132811.11558677003
2024-08-27,1257279.908859723,1150886.4595486664,67255.46719863205,6380.806830466831,7862.9039999999995,274564.82407965726
2024-08-28,1210767.6452536832,1097103.3806477906,88408.19228309472,5791.882555282556,15662.639999999998,230532.59719077064
2024-08-29,670730.7114748285,974156.1096027928,46409.42981603955,7113.4528009828,8513.515500000001,58724.34122374976
2024-08-30,606728.7818859887,1143212.6739981899,33331.72401489765,4946.841661721068,5175.880500000001,49958.47964882621
2024-08-31,538576.8875954186,868997.798468707,43770.118707122834,6976.3469513406135,3883.4564999999993,51688.32372869321
2024-09-01,553716.9742231743,931040.9260618787,49842.721156238986,5419.2230309072775,6529.005000000001,70846.64852546046
2024-09-02,653136.7234794744,1007357.8298499524,48200.58226639416,9820.327054108218,6874.140000000001,112779.19158054257
2024-09-03,876209.0241828017,1267465.8727675788,46651.3742303935,6364.385190357681,6283.767000000002,196448.01635578842
2024-09-04,970678.8393211934,1355970.6297974982,93924.51021136389,4890.04228843265,8472.912,212606.28759467814
2024-09-05,727370.05480133,1348384.9136192722,56874.159011582204,4310.752157935887,4433.950499999999,86618.33432862797
2024-09-06,622335.1698150251,1381916.6651513993,28392.719114434938,3773.63303670186,4389.4305,116946.05942590657
2024-09-07,572215.8991879073,1253063.485728069,49765.43231004262,4067.997464788732,5959.862999999999,86355.21159534989
2024-09-08,501767.30757469375,1144191.426950695,48123.04278240932,7656.447412236711,5889.849,38098.347862013645
2024-09-09,731003.4713261392,1133756.2991977534,29772.519783393494,13362.823085800303,11073.047999999997,65122.35247463424
2024-09-10,885368.9316812857,1179754.1752124298,67773.33156367394,15008.406266934271,9141.552,144909.94678262871
2024-09-11,895083.256533078,1184294.785989727,77279.89516942775,11606.338942065488,10819.724999999999,182528.75526354864
2024-09-12,485660.82751613023,969997.347289258,58696.05717597006,6242.203009514273,4551.897,100800.18836091067
2024-09-13,563831.5513104687,994001.7483467644,59398.82116326674,5777.797005535984,2170.581,81311.01426360103
2024-09-14,691121.669493652,958614.1673766723,56004.662255670126,4060.189979859013,6051.969000000002,86372.09270131921
2024-09-15,861155.9509232579,1173318.66459248,73904.36746880614,3281.1529648241208,4967.1825,145174.61057954637
2024-09-16,1175397.5508063927,1352683.575425679,90210.79318888637,7489.17366834171,7069.334999999999,211083.42432260656
2024-09-17,1296779.0855886089,1400353.0496171531,125487.56436455897,5538.710050251258,18767.322000000004,281968.5232493982
2024-09-18,1184627.6869858755,1474202.5129398054,103933.70307286826,10720.628841309825,16783.147499999995,294581.7586740904
2024-09-19,697902.3370053726,1190046.0763439247,847239.3668765799,5272.740745373989,4507.398,119760.24291347366
2024-09-20,672510.6092400115,1120389.5248283704,1193159.4389223778,6166.7969369369375,8557.2585,113003.71890069197
2024-09-21,586595.7826946246,1168475.465288987,1192668.123625165,8729.387050074369,9673.618499999999,126537.87813418594
2024-09-22,597233.7947129146,1377479.226140483,1202584.7936823063,7974.104568023832,8929.567500000001,113646.17734429454
2024-09-23,908447.3391553122,1453726.7397287518,1248430.97804585,7089.8188067898145,14005.046999999999,128377.31197795614
2024-09-24,1157940.9143508628,1418836.2999373022,1263450.4739063932,9780.854811264233,12865.650000000001,246664.97056520882
2024-09-25,1313292.4112542449,1399848.197052126,1163244.8641042542,3986.0198701298705,18522.619500000004,308677.6113940484
2024-09-26,789549.9639245049,1242645.9642460544,1093642.5725783901,5098.714935064936,6311.214,162988.58656281204
2024-09-27,667588.855338526,1101463.438881566,1122579.3075314565,15302.514082546002,4079.3025,122946.81653944451
2024-09-28,669537.814219513,1134112.4742538203,1122356.8679130664,19288.41278606966,8016.214499999999,131258.58322802055
2024-09-29,496534.4938185757,1107877.3068107753,1113761.3948331773,18587.712561576354,10485.993000000002,94017.60924258837
2024-09-30,723637.1495931403,1051329.859563675,25937.552547030435,16690.29397755002,13810.440000000002,135513.10967328036
2024-10-01,1039244.3898475922,1023216.4861989884,83928.57216419403,9079.780077821011,10336.987499999997,304959.80458426353
2024-10-02,1256382.9351253507,1039396.2197685556,94240.47320961178,8547.785743073047,16651.498499999998,354651.6031393376
2024-10-03,595442.2596288832,1019091.9224636819,70955.11240196864,6238.7086397984895,4485.999000000001,147578.32568900366
2024-10-04,724585.5806495383,1269576.653386876,77630.0684524591,8174.513154558753,6078.586499999999,139548.79358068877
2024-10-05,669774.2434172584,1120255.1612977867,77939.30826891852,10286.21603305785,5673.213,88730.21763350134
2024-10-06,585929.0401848237,1065820.6733863433,42916.06477547668,10901.035286686105,7780.2165,93996.16404182334
2024-10-07,800793.5507983109,1114468.1379852092,63253.40804847002,10728.226239729342,8065.050000000001,151363.87797532702
2024-10-08,1127829.559563802,1248320.8186425506,61709.24891431139,11719.803013007187,10610.449499999997,260773.93191613286
2024-10-09,1302148.721261891,1368246.9687303475,109148.36966414283,9113.994174757283,20744.010000000002,332580.357982916
2024-10-10,1035253.9181459912,1399585.1624053617,77641.39342846049,6596.126213592234,10836.7035,181662.29422636377
2024-10-11,1035824.6143758496,1482409.8801203705,93560.11481848184,5889.642162162161,7542.937500000001,186680.43494112196
2024-10-12,911015.5228398934,1450199.7165005587,83798.19066196155,7990.035384615386,6703.829999999999,123931.59213285445
2024-10-13,763884.7778468188,1473094.1155118095,92756.96486647725,10809.124684641312,6777.571499999999,140240.3883813118
2024-10-14,915729.6518970077,1437958.368503179,226526.18749522304,4936.959535783365,10226.664,133531.59966213306
2024-10-15,1277356.249451862,1521903.2269866148,274196.610220039,4276.999223300972,12689.376,293386.9862562174
2024-10-16,1384409.7150493427,1453919.6616510996,285759.3159444378,11942.828737864078,27285.415499999996,342077.43108455656
2024-10-17,1009590.9913762708,1341296.579887178,152727.26233531485,7508.9673786407775,10594.206,187936.12655586543
2024-10-18,836984.8131886552,1398686.938707995,72390.66646002668,10974.503450635386,12369.997499999996,211314.63488977478
2024-10-19,835932.6652118508,1292060.9807770485,70149.6076805816,9681.254545454547,15495.732,172835.44976678267
2024-10-20,814520.4571854502,1321795.403735063,85870.52012378,7170.108144126357,16713.3435,159061.33484181852
2024-10-21,1163417.4124729482,1482746.6054217946,100524.02205436051,11486.864895936573,17094.9345,160677.43046321516
2024-10-22,1535636.397054742,1419340.8016646018,130070.17999752297,15450.975772565549,14019.515999999998,315522.31369536574
2024-10-23,1594899.794963952,1408267.211422746,182099.26433654255,13061.249338521406,39172.70700000002,359326.752807104
2024-10-24,1210267.2627913624,1248682.5975382319,150700.4885498635,7649.061313518696,10436.947499999998,187206.17807276838
2024-10-25,1177421.3523469847,1229567.5823347939,134010.2119583208,6321.41960775279,7865.507999999999,256788.75745339072
2024-10-26,1052017.6471788127,1211271.2287227318,189386.6252150992,7000.15792864222,9871.291500000001,269620.5001257572
2024-10-27,957169.3739443658,1368752.6686357888,165387.2788273228,5368.510763131813,17074.018500000006,238506.28306546214
2024-10-28,1157376.204132057,1372253.6607624027,119219.76640196546,5310.292001982159,32973.874500000005,161898.8191492102
2024-10-29,1502773.5270643295,1363498.920228297,74460.56070073787,5317.320975621757,37378.467000000004,268946.6657440161
2024-10-30,1588869.2747821694,1356435.9401281646,96922.68992816906,13670.715551181103,81912.71549999998,342144.57823079365
2024-10-31,1418214.9027246556,1236822.2278268689,86358.82696046837,6974.168602362205,48151.56150000001,326145.6636360729
2024-11-01,1276912.5940279437,1375630.516387053,82104.57568104105,3738.4288109161794,62903.389499999976,247032.97563646824
2024-11-02,1101201.0687530262,1329482.209168229,87600.9941623599,4064.5971456692905,38314.94100000002,147810.3249841449
2024-11-03,1071935.3944854697,1313614.1378493572,132505.08539491566,6656.746594724221,17686.252499999995,101400.69349648607
2024-11-04,1271533.0684484444,1403270.653806634,172686.74017008796,10197.366260201634,15059.9925,205364.7028129319
2024-11-05,1410980.3599301204,1413479.9030333261,178207.56057134084,10416.755794573648,27164.844,330927.70122981747
2024-11-06,1378427.3325808512,1423432.0527009042,240476.2294695552,10402.475910852716,39243.0255,337510.0694610217
2024-11-07,909399.355152199,1263882.852028586,197832.08285645017,9917.8825,9139.168500000003,245514.16626380663
2024-11-08,1063297.820476527,1366429.5513631548,170433.38413494825,11116.694565963708,11605.3875,284509.9694311635
2024-11-09,1115195.0060978304,1250074.4327350745,198729.82621184268,10295.020905511814,11037.285,251982.60946104824
2024-11-10,1044722.6682522551,1160813.5604376064,220936.7274493887,14661.678658777122,20816.711999999992,186750.6979531931
2024-11-11,1046792.4272853163,1239755.0843469745,261659.12500263765,17919.531167562287,13403.176500000005,132224.37700042012
2024-11-12,1336504.280158572,1334944.0715964672,238333.85147844197,17504.521329423267,20032.750500000006,270730.0605056388
2024-11-13,1608603.6004610737,1362391.4360100052,260082.6596825831,21877.561390887287,43108.463999999985,411744.6205965252
2024-11-14,1538223.9723401666,1346705.9560221238,223697.85977601,14706.312441266602,27110.84249999999,319433.49925766664
2024-11-15,1165128.6478095497,1272147.2259363183,203433.7867175497,25818.293197139934,14056.287,215082.60039520732
2024-11-16,1023406.0734331439,1247593.605593103,153853.98060981566,14578.269024390247,7395.359999999999,204763.19102910205
2024-11-17,1028231.610911205,1374137.3591620477,166339.41703830851,16742.14846153846,7401.282,208975.78123022497
2024-11-18,1364282.4214109795,1358872.3177336943,252612.77373776984,16208.845795070078,17364.374999999996,180780.1523917414
2024-11-19,1571056.9177240068,1431017.018439533,319097.8036336221,15024.032678227362,16478.741999999995,400234.83870036784
2024-11-20,1457250.1803549328,1521180.3824403284,496541.5805685168,15793.344559193956,29470.287,446193.42431560304
2024-11-21,1140452.4767187482,1614637.9131417754,524085.5973020979,10858.312367758188,14481.830999999998,220482.5148717899
2024-11-22,1290416.1531005467,1537651.6884520412,544288.2065860095,11021.342785782901,7997.388000000001,282680.9966899364
2024-11-23,1284362.4768609263,1514577.6652492052,627660.0577873373,13219.919999999998,13793.3985,276234.39709586324
2024-11-24,1128279.9887431825,1426620.8336177678,781027.7340657914,11231.170810938238,15011.566499999997,180616.72924193926
2024-11-25,1241866.225909022,1519316.1233858834,784531.0833168634,15433.734461035932,17807.811,309173.50611158024
2024-11-26,1443936.7186763664,1512154.750569472,736679.4755749054,16631.359795728877,32223.11400000001,401068.5423304341
2024-11-27,1511500.6404673678,1422083.498698614,652179.991914212,18873.055395683452,31385.402999999995,405225.0264160734
2024-11-28,1035769.5733883465,1315879.649863552,469842.63527146325,14001.092254196645,6844.6140000000005,274561.0274379705
2024-11-29,1062917.6626976454,1434132.502655601,347202.92035068845,15267.451499312247,7227.7275,229483.36987854334
2024-11-30,1070531.8858216656,1275890.876743131,284387.4826642529,15973.123087896918,16443.399,282285.41129935597
2024-12-01,1031672.3789552497,1337783.5604706602,287948.8816662449,16422.406287313435,21770.710500000005,293712.2924361048
2024-12-02,1227542.7822661991,1220479.402419364,258811.44338405144,13843.86751763047,24251.230500000005,206690.8783489258
2024-12-03,1338996.230702365,1284539.5052385891,332122.03821541084,7238.288921200002,32093.071500000002,412924.7344876614
2024-12-04,1446646.3239891022,1342425.3701181973,366877.8576380656,13859.460469483569,37023.483,432612.9327003797
2024-12-05,1215197.3938586977,1342486.6894574987,219917.86868147194,10441.896478873243,13549.158000000001,212995.64080419455
2024-12-06,1136172.7104082473,1376660.7728188583,178701.14874873843,7463.587174217655,9506.07,234980.6552300667
2024-12-07,1203745.7499489214,1382426.7103980354,209992.93266807368,6174.196981132077,9196.162499999999,171729.60021358475
2024-12-08,1022987.2846963815,1372181.954834917,202405.58903002637,5374.678202939783,7535.587499999999,208001.13851849388
2024-12-09,1209161.5982901924,1461487.0879073245,222575.35286078707,5357.426703296704,9041.907000000003,224291.3795180777
2024-12-10,1419927.7931103997,1526082.0043194976,249040.5132580137,6421.425496909178,22539.342000000004,341029.2320634437
2024-12-11,1466935.0728108475,1436531.0491038759,286700.34343729797,6609.203020594967,39569.27099999999,334746.77076033625
2024-12-12,1008503.6414822564,1334902.1297664603,275029.269847096,7093.63347826087,10787.049,187739.69875546766
2024-12-13,1281341.2695519396,1461815.082433532,307011.2626442509,3435.0848444231688,8988.8505,234534.12648155782
2024-12-14,1244940.8270604336,1380535.5844877053,303520.92075875215,6004.031653129478,9881.550000000001,244675.45015822674
2024-12-15,1089405.121164659,1335662.2381249217,283668.1084554141,7612.431266540645,15088.794000000004,175653.99628632184
2024-12-16,1357758.1944772024,1509319.3234420046,283982.60883534135,3871.642976919454,18638.55,248258.38868804532
2024-12-17,1571499.3354527222,1574239.3200781092,397390.7620808124,5905.934624207841,25585.391999999996,279752.34229413385
2024-12-18,1621001.815010468,1776320.1052901484,567776.7546371114,16936.060497131937,30657.196500000002,413126.5368337493
2024-12-19,1336603.2780181416,1665405.5937293412,764511.9130866285,5231.073881453155,20511.413999999993,322996.91677410423
2024-12-20,1646343.2520864275,1619814.0584268612,823078.0634149628,6601.9995851423055,13957.870499999999,401597.1339888685
2024-12-21,1636599.256324532,1568628.3325976536,938856.4474918612,9235.805566811383,18292.3545,386349.1972997111
2024-12-22,1500819.3080476727,1605693.121666159,972702.8579356006,8728.728046198268,17204.922,332575.0844220802
2024-12-23,1567428.9770873284,1910684.623667061,969374.8387873814,5507.22578313253,22769.6805,418901.0057807417
2024-12-24,1804993.0452872165,2236515.589664716,955109.4788868434,5992.101428571428,19137.468000000004,606458.7666807371
2024-12-25,1887610.0780759142,2358460.4535833667,931779.2791779537,5992.101428571428,30265.903499999993,663703.8293430211
2024-12-26,2228223.962757619,2429590.806313322,1114239.5442294104,8984.729031476996,41719.702500000014,582598.8282593836
2024-12-27,2200914.123830683,2594027.3836620795,1213340.8171745844,6978.373338185347,50096.224500000004,653910.6624724419
2024-12-28,2312137.3087043935,2603804.0925756805,1103838.5417427416,6675.982785299806,35172.270000000004,665208.5174543097
2024-12-29,2174856.4046537406,2783804.306233388,1272284.0189987815,6604.603971803597,32966.64,587478.563431501
2024-12-30,2713556.0434928453,2780262.742362348,1378831.5695781694,6360.479552964043,32294.209500000004,660170.17913523
2024-12-31,2843514.50862487,2807830.0472752415,1575513.0604357843,7300.982720624087,39904.3155,780330.5501475949
